,label,youtube_id,time_start,time_end,split
505851,dancing charleston,whugp9QPLRo,0,10,train
505880,dancing ballet,wi6tii9TRyg,78,88,train
505942,swing dancing,widqtksVR6w,10,20,train
505943,square dancing,wifDcmdGRBw,191,201,train
506004,jumpstyle dancing,wjAEAn003VY,37,47,train
506022,salsa dancing,wjG99Kbp1qQ,34,44,train
506035,dancing ballet,wjL3VY73HqI,44,54,train
506044,mosh pit dancing,wjPEGxobe3Q,20,30,train
506062,dancing ballet,wjYm_PYh1oQ,80,90,train
506066,dancing ballet,wjZIhO98Hdo,285,295,train
506074,dancing gangnam style,wjcvyZXjpoI,25,35,train
506077,dancing charleston,wjfM4OBQRaQ,23,33,train
506107,square dancing,wjx0NN0U6rU,25,35,train
506116,country line dancing,wjzkO3H_AUc,414,424,train
506184,dancing ballet,wkTwA622lvQ,44,54,train
506317,jumpstyle dancing,wlanURl5GOA,10,20,train
506342,country line dancing,wlk_yaH-Apc,38,48,train
506409,dancing macarena,wmHxjqX--94,9,19,train
506464,dancing charleston,wmoPBRu_X6w,51,61,train
506495,mosh pit dancing,wn19D0TDd7I,4,14,train
506532,dancing charleston,wnKK8sG-97I,0,10,train
506548,robot dancing,wnRWduffk6Q,0,10,train
506741,dancing gangnam style,wp8IFo2MAhs,5,15,train
506755,dancing ballet,wpDVGZKH-5U,72,82,train
506833,tango dancing,wpyvJaoDEMs,3,13,train
506835,tango dancing,wpzD1K164Mc,308,318,train
506837,dancing ballet,wpzLPaH7tts,39,49,train
506931,breakdancing,wqqYs-f5sUY,95,105,train
506998,dancing gangnam style,wrOdysuYxWQ,0,10,train
507005,belly dancing,wrUPOObXDQI,92,102,train
507039,tap dancing,wrilJjj1TIY,62,72,train
507068,tap dancing,ws2nsq-CHGM,46,56,train
507078,country line dancing,ws9GnbxTyIA,72,82,train
507080,dancing macarena,ws9y6yI1HKk,25,35,train
507137,tango dancing,wsmOb39g3kQ,1,11,train
507194,robot dancing,wtFitJIIEvk,0,10,train
507216,country line dancing,wtSwJaEL6fk,52,62,train
507217,mosh pit dancing,wtTLOmN1fW8,149,159,train
507228,mosh pit dancing,wtaZlSS1hT0,33,43,train
507258,tango dancing,wu-pPBycgUM,25,35,train
507333,dancing gangnam style,wu_41UTQ5AE,30,40,train
507348,dancing macarena,wuhOn2BAiiA,39,49,train
507405,dancing charleston,wv6aehEq0Vc,3,13,train
507436,dancing charleston,wvHrChu2wpY,94,104,train
507437,dancing charleston,wvHux6XiTn8,4,14,train
507471,dancing charleston,wvZ5t72bXCw,40,50,train
507472,country line dancing,wv_RXO-UXXA,6,16,train
507627,country line dancing,wwg_O0nu2kc,103,113,train
507637,dancing charleston,wwmYQJ9u27U,52,62,train
507831,salsa dancing,wypJv5y9iX8,440,450,train
507835,dancing gangnam style,wyr1eXmPNCk,34,44,train
507884,dancing gangnam style,wz8I8VOT9yM,47,57,train
507908,dancing gangnam style,wzNY8BINlmw,38,48,train
507955,salsa dancing,wzlmw1td0HY,10,20,train
508011,square dancing,x-FSDv7ErtQ,6,16,train
508030,breakdancing,x-ObMA96cwM,5,15,train
508068,dancing charleston,x-a-rAgj1xA,47,57,train
508118,breakdancing,x-tSlVP-GP8,3,13,train
508147,dancing ballet,x06fLYM58wM,130,140,train
508191,mosh pit dancing,x0LzgIUDIes,97,107,train
508280,swing dancing,x0x9fMduf44,53,63,train
508310,belly dancing,x1A56GadhmM,235,245,train
508330,tap dancing,x1Jxb0vi6Bw,0,10,train
508377,mosh pit dancing,x1ZQMmhsDu8,30,40,train
508387,dancing gangnam style,x1bOYgK8hTI,16,26,train
508461,country line dancing,x23cVagXQaM,98,108,train
508480,breakdancing,x27qxIueX0o,0,10,train
508539,salsa dancing,x2QXBznKziQ,27,37,train
508569,dancing ballet,x2bkAPUOCLc,105,115,train
508632,dancing gangnam style,x2yeuBDHW4U,13,23,train
508661,dancing ballet,x392CQ6NeqU,1069,1079,train
508755,belly dancing,x3oQb6WNtWk,266,276,train
508756,dancing ballet,x3osFTzlKW8,1,11,train
508901,dancing gangnam style,x4_iFzwFkD8,7,17,train
508920,mosh pit dancing,x4g9gtZgVFs,0,10,train
509165,square dancing,x68rIUARVYY,26,36,train
509223,country line dancing,x6Tbb19Dax0,113,123,train
509245,country line dancing,x6b9Ow_tqaY,0,10,train
509250,mosh pit dancing,x6dAQZHY450,189,199,train
509294,tango dancing,x6qUPxhCr-g,31,41,train
509300,belly dancing,x6rP9b1V7sQ,60,70,train
509527,dancing ballet,x8HH6WNCiLw,178,188,train
509648,mosh pit dancing,x90KUn7BZiU,43,53,train
509747,dancing gangnam style,x9dVWPNd7FU,2,12,train
509769,dancing charleston,x9movAgL8ao,59,69,train
509822,square dancing,xAAoOosD69o,245,255,train
509856,tap dancing,xAOBYtnQnAA,28,38,train
509872,dancing macarena,xAUoajenGB8,92,102,train
509961,square dancing,xB-2mKLJNQk,0,10,train
510068,dancing charleston,xB_hUkHA7E0,100,110,train
510073,country line dancing,xBb7EHKsMyE,21,31,train
510115,tango dancing,xBo1tYEkgiI,25,35,train
510124,dancing ballet,xBpeYoCpTkE,0,10,train
510146,dancing charleston,xBxZ-1T7Xu8,137,147,train
510149,square dancing,xBzo--L_688,63,73,train
510164,dancing charleston,xC3Q-Mm2ewc,29,39,train
510190,dancing gangnam style,xCG9BZdJPO0,87,97,train
510274,country line dancing,xCjxEjityY0,152,162,train
510355,swing dancing,xDKDr1J2evk,0,10,train
510397,dancing ballet,xDd46O_AL2o,0,10,train
510403,dancing ballet,xDdzKf6TR4c,103,113,train
510437,dancing charleston,xDpxmUtb0eg,122,132,train
510515,swing dancing,xEGYW6KYBMU,19,29,train
510566,square dancing,xE_VyvpWw_E,129,139,train
510600,dancing macarena,xEpzW2OB2o0,17,27,train
510614,dancing charleston,xEuib-Bc12I,111,121,train
510631,swing dancing,xF4BXR8MlRU,38,48,train
510693,robot dancing,xFTMMHa16i4,2,12,train
510787,dancing gangnam style,xG66Gp5n7Og,30,40,train
510833,belly dancing,xGPaZuSqn60,247,257,train
510919,square dancing,xH0L8Jcir1A,30,40,train
510960,dancing gangnam style,xHHLhgO94oE,24,34,train
511088,dancing gangnam style,xI4kxkLzYTM,92,102,train
511164,robot dancing,xIde-AxVIy8,8,18,train
511171,square dancing,xIjgnIbN7lE,208,218,train
511233,dancing gangnam style,xJAh-BFlBmo,144,154,train
511270,dancing ballet,xJWKSHMVh6w,2,12,train
511291,tap dancing,xJdnMm7ffhY,14,24,train
511323,tango dancing,xJv07RG-__M,153,163,train
511328,tango dancing,xJwOokshqVs,23,33,train
511332,tango dancing,xJwn3eI3yCY,66,76,train
511333,swing dancing,xJwvQ7pHBLA,24,34,train
511374,salsa dancing,xKDE9IwQuFM,392,402,train
511386,mosh pit dancing,xKK35Bvwj0k,24,34,train
511523,swing dancing,xLTzE85p7_w,14,24,train
511572,mosh pit dancing,xLsaIxtNXfk,0,10,train
511704,country line dancing,xMzFy0rYHo4,95,105,train
511724,swing dancing,xN6ELbHtz_I,64,74,train
511825,swing dancing,xNwRxFFQDKY,67,77,train
511981,square dancing,xPGOsdWMmik,15,25,train
512032,mosh pit dancing,xPhyyVhdlzs,79,89,train
512036,dancing ballet,xPk4YT194Yw,59,69,train
512038,tango dancing,xPk8k0xFIF4,17,27,train
512087,dancing macarena,xQG6yZFqEn8,103,113,train
512098,swing dancing,xQLUuX1CND0,55,65,train
512145,mosh pit dancing,xQuJwxy6OVQ,14,24,train
512254,dancing gangnam style,xRo_6alzhNM,40,50,train
512278,square dancing,xS6RwdJiCUU,105,115,train
512412,country line dancing,xTOJQdkY1G4,2,12,train
512432,mosh pit dancing,xT_q5qnF3gA,186,196,train
512434,swing dancing,xTaPJRmTvL8,23,33,train
512494,salsa dancing,xUEC56tUI-o,30,40,train
512522,dancing ballet,xUPucH7kNAs,56,66,train
512527,square dancing,xUSY-5wR4tM,0,10,train
512558,tap dancing,xUlNttwR33o,280,290,train
512576,belly dancing,xUuRABe9-lM,127,137,train
512578,salsa dancing,xUvD1pm_TUM,119,129,train
512640,belly dancing,xVXEwSyQ4m0,132,142,train
512691,swing dancing,xW4TOX5I8HI,117,127,train
512757,robot dancing,xWlbfS-hYuM,73,83,train
512998,salsa dancing,xYpnAG36qdU,21,31,train
513062,salsa dancing,xZUYLSHQyxc,46,56,train
513085,dancing charleston,xZfOvGXYgn8,91,101,train
513098,dancing charleston,xZnygUE-ayY,32,42,train
513099,swing dancing,xZnygUE-ayY,50,60,train
513252,swing dancing,xaHG8E7gvOU,58,68,train
513264,breakdancing,xaJw4sfF_Mw,227,237,train
513271,dancing gangnam style,xaM-GTCJnVg,0,10,train
513512,salsa dancing,xbySA9IHbVE,195,205,train
513572,dancing macarena,xcNLnSWciyw,4,14,train
513630,country line dancing,xck4QCHbA2U,12,22,train
513654,dancing ballet,xcsWNz6XGTE,39,49,train
513719,jumpstyle dancing,xdIPwRxazFg,106,116,train
513742,dancing charleston,xdSMyBwk51k,246,256,train
513748,dancing gangnam style,xdUbt2gRfqA,24,34,train
513885,dancing gangnam style,xeWO9Bl9aWA,122,132,train
513920,belly dancing,xeemkepaczg,111,121,train
514023,swing dancing,xfJdPVYR5n4,6,16,train
514027,country line dancing,xfKVh_cCYC0,62,72,train
514052,dancing gangnam style,xfWQ9eOIz-A,68,78,train
514139,tap dancing,xg7fASHagQQ,12,22,train
514147,square dancing,xgAit-IJ48s,135,145,train
514188,square dancing,xgXnoqgaFV4,17,27,train
514306,country line dancing,xhRWMn8NTKg,17,27,train
514333,dancing ballet,xhc7y4UGIEE,1,11,train
514339,tango dancing,xhdzYE-AIq0,33,43,train
514389,salsa dancing,xi0GOkxLTLU,99,109,train
514458,country line dancing,xiV9UnSYCUU,1,11,train
514466,dancing charleston,xi_kUFLjeTM,98,108,train
514487,tango dancing,xihIy0IQn9I,79,89,train
514558,tango dancing,xjCnPVWW4fg,45,55,train
514562,dancing ballet,xjDJDR5raGY,27,37,train
514594,dancing gangnam style,xjZ_A4LXboA,145,155,train
514602,dancing macarena,xjbEXv0HPN4,132,142,train
514625,square dancing,xjneG1-yj0o,14,24,train
514635,dancing charleston,xjrjj0hu5WU,145,155,train
514689,dancing gangnam style,xkHowgxT41s,28,38,train
514740,mosh pit dancing,xkgcyqCkZzE,27,37,train
514842,breakdancing,xl_xINyEomY,109,119,train
514848,dancing ballet,xldUTgXDgd0,83,93,train
514899,dancing charleston,xm9IfJ9WB6M,84,94,train
514925,mosh pit dancing,xmL3M52_KqM,0,10,train
515010,belly dancing,xn6WyffMpbk,38,48,train
515069,tango dancing,xneKGiXyMy4,0,10,train
515125,country line dancing,xo2PMi5NSbs,47,57,train
515141,swing dancing,xo7HYmqRx9I,72,82,train
515179,breakdancing,xoN7xmUNCZw,111,121,train
515208,belly dancing,xo_4zLNAKoE,89,99,train
515211,dancing ballet,xo_Bz7tE3EI,140,150,train
515214,dancing charleston,xo_IkShdH2w,0,10,train
515257,tango dancing,xotsOlorEro,53,63,train
515260,dancing ballet,xouUUwdORkQ,213,223,train
515323,jumpstyle dancing,xpVaE_-mGhI,10,20,train
515328,square dancing,xpZXNSJ6ltw,340,350,train
515330,dancing charleston,xp_q-X8bxdA,4,14,train
515359,salsa dancing,xpq9N6o8PGc,176,186,train
515420,belly dancing,xqHfb-qTv2E,125,135,train
515494,salsa dancing,xqw4_DSkVT8,24,34,train
515496,country line dancing,xqwtucVqXt8,2,12,train
515533,salsa dancing,xrK2twbjMEI,474,484,train
515601,dancing ballet,xrs6pyhp9IM,118,128,train
515667,dancing ballet,xsRNDo8Upys,56,66,train
515740,country line dancing,xtDUCXtRLMA,188,198,train
515839,tango dancing,xuCMmvpfxh8,125,135,train
515841,tango dancing,xuCQDzhor-M,2,12,train
515844,tango dancing,xuCb-7UVZmw,100,110,train
515847,salsa dancing,xuDCDRmrLw0,3,13,train
515905,breakdancing,xui8FPDG5sg,26,36,train
515933,breakdancing,xv54OSlET2s,159,169,train
515974,belly dancing,xvNiI_ScL1I,75,85,train
516040,belly dancing,xvuBxoWEHFI,136,146,train
516065,swing dancing,xw6G3vY8jfc,169,179,train
516094,square dancing,xwIfgFoZUts,76,86,train
516135,salsa dancing,xwcgKYQX8Zw,165,175,train
516155,swing dancing,xwsKmx6OC1o,57,67,train
516181,dancing charleston,xx4c-7-FNjE,12,22,train
516269,belly dancing,xxpLAufVGOA,217,227,train
516273,tango dancing,xxpzBfmyOQ8,69,79,train
516274,belly dancing,xxq3RYxZ2Xk,5,15,train
516343,salsa dancing,xyPORiTPJB4,222,232,train
516419,country line dancing,xzGKzRwBXPM,11,21,train
516433,mosh pit dancing,xzOzSBoJoKc,5,15,train
516510,jumpstyle dancing,y-3Q1QUixWM,11,21,train
516597,tap dancing,y-Yyv4ebyiY,0,10,train
516646,square dancing,y-yVn6F6h2k,182,192,train
516650,salsa dancing,y-zmMHIMOls,68,78,train
516685,belly dancing,y0Bn4Vlatr0,18,28,train
516687,tango dancing,y0C9U9HAVo8,26,36,train
516729,tango dancing,y0TeS87XBeU,36,46,train
516730,tango dancing,y0UUiDongMI,25,35,train
516750,square dancing,y0bdMZUwEWU,106,116,train
516759,tap dancing,y0euefPsWUU,163,173,train
516765,dancing gangnam style,y0kVnHRLZUs,99,109,train
516794,swing dancing,y0yfVuMxXJs,56,66,train
516904,swing dancing,y1nTRly-cl8,0,10,train
517007,swing dancing,y2UDYTV8iwA,113,123,train
517036,swing dancing,y2m81-xqwDQ,37,47,train
517055,mosh pit dancing,y2yaxclrKbI,44,54,train
517059,dancing ballet,y2zrsaSoSNQ,171,181,train
517095,robot dancing,y3CCM6eXtSA,0,10,train
517198,tango dancing,y3r5i5B7NCU,1,11,train
517203,dancing charleston,y3sIWXI-tis,174,184,train
517208,mosh pit dancing,y3vFde8BiC0,33,43,train
517270,tango dancing,y4GyygSsT5A,138,148,train
517274,dancing ballet,y4Hhi4moSGI,0,10,train
517275,tango dancing,y4Hk5APms4M,32,42,train
517327,swing dancing,y4Z7a_S_FJE,19,29,train
517396,dancing charleston,y523nAeO-4U,0,10,train
517401,square dancing,y52tusf2s60,137,147,train
517431,robot dancing,y5GYK_5uiMQ,13,23,train
517435,square dancing,y5HvwAbOqm0,121,131,train
517438,jumpstyle dancing,y5J83eFXOVg,302,312,train
517441,jumpstyle dancing,y5Lz1Ia285o,91,101,train
517453,tap dancing,y5ReZFmEal0,23,33,train
517497,tap dancing,y5ixvmQiz_k,229,239,train
517797,mosh pit dancing,y7bcuvpmz_s,27,37,train
517799,dancing gangnam style,y7cV2oC92C0,111,121,train
517850,belly dancing,y7vRgwVWEsQ,4,14,train
517926,swing dancing,y8Iv5NAZNEw,82,92,train
517978,mosh pit dancing,y8cejGaOHnQ,30,40,train
517994,tap dancing,y8htxy0Ergc,105,115,train
518019,robot dancing,y8ty_CQ431k,177,187,train
518090,mosh pit dancing,y9Lzu80WvXk,55,65,train
518102,square dancing,y9PSqeOKEjk,24,34,train
518136,jumpstyle dancing,y9dEK54-pgA,12,22,train
518219,jumpstyle dancing,yACxLfvCAEk,54,64,train
518222,dancing ballet,yADiPuftOqg,119,129,train
518229,dancing gangnam style,yAG13aXK5LQ,68,78,train
518233,dancing ballet,yAHOI5tH7fs,175,185,train
518238,breakdancing,yAHyVJvnIJE,119,129,train
518354,square dancing,yB0-N_ZgScE,63,73,train
518464,dancing macarena,yBptRMqwk98,141,151,train
518518,dancing macarena,yCDUU8BqrGg,0,10,train
518551,tango dancing,yCUdINb-Sg0,36,46,train
518556,swing dancing,yCVoL7lnl6U,162,172,train
518614,dancing charleston,yD0ph8UOFcE,6,16,train
518840,dancing macarena,yEkbCDRRwcs,13,23,train
518850,tap dancing,yEoEK_KskJ4,37,47,train
518853,robot dancing,yEoxQqM_arI,1,11,train
518857,square dancing,yEr6uzHw3Zk,23,33,train
518923,dancing ballet,yFEJBNKzS18,132,142,train
518981,tango dancing,yFe_5H_bwsM,18,28,train
519027,dancing macarena,yFzbVUBq1J8,41,51,train
519091,dancing charleston,yGXhp-WKigE,86,96,train
519129,dancing charleston,yGkWZ_xHFqA,11,21,train
519133,dancing gangnam style,yGmFGSVggQc,10,20,train
519182,belly dancing,yH2N1d4UqTc,91,101,train
519192,square dancing,yH6Lb4MegWY,117,127,train
519240,mosh pit dancing,yHKGxA4AMvA,0,10,train
519292,country line dancing,yHgzvL4sNRg,15,25,train
519306,robot dancing,yHnY9GCjt5E,58,68,train
519347,belly dancing,yI5GMuwFha4,179,189,train
519373,tango dancing,yIFBJVxrn8s,58,68,train
519374,belly dancing,yIFOFCv5MXg,49,59,train
519384,square dancing,yIHNLCuOQ_U,1766,1776,train
519443,square dancing,yIgXrc3RptI,157,167,train
519522,country line dancing,yJC2xpmHi8A,19,29,train
519563,dancing charleston,yJXKdFv6rhM,41,51,train
519593,dancing macarena,yJhvongcUkU,0,10,train
519599,belly dancing,yJlFSAsm55A,287,297,train
519657,dancing ballet,yKFE8ldVlqI,44,54,train
519694,mosh pit dancing,yKZPhHH6fUs,19,29,train
519760,mosh pit dancing,yL1Jxy71r_A,56,66,train
519867,jumpstyle dancing,yLojF1Nljks,10,20,train
519886,tango dancing,yM1VIGGyOtQ,14,24,train
519887,tango dancing,yM1m2a59oyc,193,203,train
519889,dancing ballet,yM2Igr1hiEQ,80,90,train
519938,tango dancing,yMPEFAsqElc,104,114,train
520048,mosh pit dancing,yNNwLGZS9_8,115,125,train
520063,mosh pit dancing,yNa2EF4VJ_E,9,19,train
520135,tango dancing,yOI0m-Lhqyg,79,89,train
520138,tango dancing,yOIHZN1UrUk,29,39,train
520141,tango dancing,yOInINMtXsA,86,96,train
520191,dancing ballet,yOhSb-tRKAo,1,11,train
520197,square dancing,yOlcGzvYSxs,82,92,train
520249,tango dancing,yPCdA5HoDfk,64,74,train
520297,dancing macarena,yPh1dhVbHQk,195,205,train
520308,swing dancing,yPsCiU2yDMc,98,108,train
520322,swing dancing,yPySfT9Di6I,113,123,train
520413,dancing gangnam style,yQu6wZCHfkE,1,11,train
520453,dancing macarena,yRICh5w2rbA,3,13,train
520469,mosh pit dancing,yRTEZGNjGCQ,26,36,train
520470,country line dancing,yRTkC00J-ZI,38,48,train
520537,robot dancing,yS5nI7fAFvA,52,62,train
520625,dancing ballet,ySu4eg4C6qw,48,58,train
520628,tango dancing,ySvP6CsE4L4,53,63,train
520677,dancing ballet,yTYi_4EHyDA,61,71,train
520886,tango dancing,yVuTaHGsi3U,26,36,train
520887,dancing ballet,yVuUy6vlB1g,46,56,train
520928,dancing charleston,yWGxmHgS4xw,34,44,train
520983,belly dancing,yWkfVxYQNvE,113,123,train
520990,swing dancing,yWmko4vBUZo,135,145,train
521008,salsa dancing,yWwhSBJV3Lg,35,45,train
521018,robot dancing,yX23yVOikCc,0,10,train
521036,dancing charleston,yXDpR-MthLo,171,181,train
521055,dancing macarena,yXLbmLZpGWE,33,43,train
521129,belly dancing,yY3mGqfOXyg,2,12,train
521186,robot dancing,yYY0rzrJ7Po,9,19,train
521202,country line dancing,yYhwl6YOL4o,87,97,train
521274,jumpstyle dancing,yZHOOjxcR8M,31,41,train
521307,jumpstyle dancing,yZ_ttMfCWRQ,70,80,train
521355,dancing charleston,y_-8CNuh8QY,58,68,train
521378,square dancing,y_FfOG0DLys,22,32,train
521417,mosh pit dancing,y_Z4fWWVybs,95,105,train
521458,swing dancing,ya0Ab4_iBPY,154,164,train
521503,breakdancing,yaGqsSbwYUQ,192,202,train
521513,dancing ballet,yaLe3Mr65RA,244,254,train
521585,swing dancing,yalkZe-xqSI,38,48,train
521589,belly dancing,yamdaL9ZfJ8,86,96,train
521632,dancing gangnam style,yb41StiIsWI,138,148,train
521644,dancing charleston,yb8EUwJfNco,10,20,train
521648,dancing gangnam style,yb9m35D3iXU,9,19,train
521649,country line dancing,ybA6MINamQ0,81,91,train
521672,breakdancing,ybHPhaAZu9c,133,143,train
521673,salsa dancing,ybI1-Xzw_Uk,49,59,train
521726,swing dancing,ybhuF--NfO0,181,191,train
521736,belly dancing,yblzlKKEz_M,172,182,train
521815,mosh pit dancing,ycQQwGNBTtA,7,17,train
521960,dancing macarena,ydUxjRasJlQ,4,14,train
521987,robot dancing,ydfPxjP3orA,49,59,train
522018,country line dancing,ydt82qBjPoU,81,91,train
522023,robot dancing,yduvZibDwTc,141,151,train
522024,dancing macarena,ydv-aYcJ5XY,183,193,train
522151,mosh pit dancing,yef5r_T4TY8,5,15,train
522194,square dancing,yex3F-bd754,196,206,train
522198,salsa dancing,yez59LkVU9Q,13,23,train
522264,dancing charleston,yfLin_8gDmY,196,206,train
522273,dancing charleston,yfOz699rz6k,4,14,train
522295,dancing charleston,yfYzjyPjh3c,29,39,train
522327,robot dancing,yfmKCROEX60,17,27,train
522337,tango dancing,yfpxmC0b1ew,254,264,train
522341,dancing charleston,yfsJmV7ZYy4,1,11,train
522394,dancing ballet,ygAw5qgI4hI,80,90,train
522450,square dancing,yg_TzZL1wTQ,113,123,train
522493,belly dancing,ygt2mf9dmEU,213,223,train
522509,jumpstyle dancing,ygyTO2hFl_I,192,202,train
522532,dancing gangnam style,yh8ycGlDk1Q,219,229,train
522648,dancing gangnam style,yhvpB6h-UWg,6,16,train
522683,dancing charleston,yiFLmAdAaVY,31,41,train
522705,salsa dancing,yiP5wPfdxTw,109,119,train
522758,swing dancing,yillocFZBhA,0,10,train
522791,belly dancing,yj1UPwRhgCg,424,434,train
522851,robot dancing,yjYCiGec1tA,19,29,train
522855,belly dancing,yj_G3Mh0KCM,145,155,train
522883,mosh pit dancing,yjmQsXHj6X0,0,10,train
522896,robot dancing,yjy1EHfn7A8,1,11,train
523030,country line dancing,ykuY5JRYWeU,85,95,train
523080,dancing gangnam style,ylISvfYHv5s,4,14,train
523090,salsa dancing,ylP2wX01fps,167,177,train
523111,swing dancing,ylXya2QFiL4,0,10,train
523126,robot dancing,yldV1R4oPbM,4,14,train
523422,belly dancing,yo-N_xLefAE,354,364,train
523484,tap dancing,yodY8usnDWs,93,103,train
523524,belly dancing,yp1zqqLB57M,134,144,train
523636,mosh pit dancing,ypw_9oZSi00,2,12,train
523811,square dancing,yrc5XH_1XX4,47,57,train
523814,mosh pit dancing,yrcqvKgVo1A,73,83,train
523944,jumpstyle dancing,ysv66el0fro,11,21,train
524048,dancing ballet,ytq9QbwLkRg,43,53,train
524049,dancing ballet,ytqf9WmupUs,30,40,train
524052,tango dancing,ytqrmEwZ0Bw,2,12,train
524058,country line dancing,ytszODoUYJg,125,135,train
524073,country line dancing,yu-0Iuz6nF0,176,186,train
524175,tango dancing,yv3P4on_pco,0,10,train
524193,dancing gangnam style,yvE_qU4G4iw,0,10,train
524218,salsa dancing,yvTFfWsqFqk,47,57,train
524243,robot dancing,yvjq_3hOdQM,14,24,train
524245,robot dancing,yvkYoHdmspw,11,21,train
524305,salsa dancing,ywFugx3Kn8Q,66,76,train
524324,dancing gangnam style,ywPrq4Vihpg,41,51,train
524380,mosh pit dancing,ywwSA8GEr68,39,49,train
524425,country line dancing,yxK1QBgkfG8,71,81,train
524494,dancing ballet,yy-WUHWIXv4,78,88,train
524588,robot dancing,yz3BKTu25QU,170,180,train
524620,dancing gangnam style,yzONTYVsqio,0,10,train
524667,dancing gangnam style,yznEJHwSNLM,94,104,train
524681,tango dancing,yzwNVbfKjMA,111,121,train
524713,robot dancing,z-BgwUxmbHQ,71,81,train
524727,dancing gangnam style,z-IdwOuPat0,128,138,train
524801,square dancing,z-iTi66DSs8,44,54,train
524819,country line dancing,z-qOuwdKRec,15,25,train
524886,jumpstyle dancing,z0FyfA5iLrA,50,60,train
524964,country line dancing,z0pEv95Kn_E,45,55,train
525080,dancing charleston,z1Up9IUcO0Q,32,42,train
